trade_date,symbol,name,market,currency,asset_group,close,pct_change,volume,amount,source
20241204,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,34193.58726444353,3.1508556532205523,83245207,,内置演示数据（首次在线更新后自动替换）
20241205,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33885.82931359234,-0.9000458140618006,188936905,,内置演示数据（首次在线更新后自动替换）
20241206,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33776.54601688803,-0.32250441827159637,72323051,,内置演示数据（首次在线更新后自动替换）
20241209,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33344.003223319225,-1.2806010222375486,167455085,,内置演示数据（首次在线更新后自动替换）
20241210,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33524.13502341727,0.540222476862251,123645112,,内置演示数据（首次在线更新后自动替换）
20241211,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33167.53892977098,-1.063699610436497,129093580,,内置演示数据（首次在线更新后自动替换）
20241212,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33086.90188152276,-0.24312038472000808,70960317,,内置演示数据（首次在线更新后自动替换）
20241213,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33522.621800452216,1.3168954908189257,166741700,,内置演示数据（首次在线更新后自动替换）
20241216,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33184.70368180572,-1.008030101756363,149508373,,内置演示数据（首次在线更新后自动替换）
20241217,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,33591.33692344057,1.2253634853391704,163243070,,内置演示数据（首次在线更新后自动替换）
20241218,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,34020.10399356863,1.2764215699579973,160462147,,内置演示数据（首次在线更新后自动替换）
20241219,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,34574.83084807787,1.6305854168291667,32364014,,内置演示数据（首次在线更新后自动替换）
20241220,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,34659.924297664664,0.2461138565238219,175293074,,内置演示数据（首次在线更新后自动替换）
20241223,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36399.42530880758,5.0187674854792474,168526852,,内置演示数据（首次在线更新后自动替换）
20241224,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36992.71464413155,1.6299414902586795,49317385,,内置演示数据（首次在线更新后自动替换）
20241225,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37186.43916013705,0.5236828869390253,196348808,,内置演示数据（首次在线更新后自动替换）
20241226,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36713.894858341715,-1.2707436164038355,105877387,,内置演示数据（首次在线更新后自动替换）
20241227,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36673.31588541901,-0.11052756205592873,65060622,,内置演示数据（首次在线更新后自动替换）
20241230,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37479.507152359314,2.198304809576368,45465478,,内置演示数据（首次在线更新后自动替换）
20241231,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38466.484392621125,2.633378385285634,73578569,,内置演示数据（首次在线更新后自动替换）
20250101,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39342.77161821346,2.2780538420101415,8473608,,内置演示数据（首次在线更新后自动替换）
20250102,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39822.82132196718,1.2201725603172342,138450380,,内置演示数据（首次在线更新后自动替换）
20250103,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39093.46216344265,-1.8315105115925046,141857235,,内置演示数据（首次在线更新后自动替换）
20250106,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39393.96658359174,0.7686820340770506,133887815,,内置演示数据（首次在线更新后自动替换）
20250107,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38680.733608970135,-1.8105132244252808,110247273,,内置演示数据（首次在线更新后自动替换）
20250108,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37840.485279413995,-2.172265753928937,73186049,,内置演示数据（首次在线更新后自动替换）
20250109,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37989.77136468822,0.3945141933880958,145061528,,内置演示数据（首次在线更新后自动替换）
20250110,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38302.49128159376,0.8231687258750231,174405114,,内置演示数据（首次在线更新后自动替换）
20250113,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38838.63882331003,1.3997719829099475,18436959,,内置演示数据（首次在线更新后自动替换）
20250114,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39143.040462525394,0.7837598032211845,77193264,,内置演示数据（首次在线更新后自动替换）
20250115,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39470.218695285796,0.8358528844319979,199109709,,内置演示数据（首次在线更新后自动替换）
20250116,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38905.15035307257,-1.4316321542974353,172531857,,内置演示数据（首次在线更新后自动替换）
20250117,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38857.534312627264,-0.12239006921495044,198875364,,内置演示数据（首次在线更新后自动替换）
20250120,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38002.24510255991,-2.201089763406372,37475493,,内置演示数据（首次在线更新后自动替换）
20250121,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36890.15460918625,-2.9263810345214303,93534965,,内置演示数据（首次在线更新后自动替换）
20250122,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37315.334073389284,1.1525553869518257,26940568,,内置演示数据（首次在线更新后自动替换）
20250123,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36909.07579939298,-1.088716700746406,173345684,,内置演示数据（首次在线更新后自动替换）
20250124,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37408.38791061591,1.3528166187004365,104244704,,内置演示数据（首次在线更新后自动替换）
20250127,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38048.82367655486,1.7120111336238697,49470142,,内置演示数据（首次在线更新后自动替换）
20250128,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37710.19222676086,-0.889991902700149,18974480,,内置演示数据（首次在线更新后自动替换）
20250129,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38058.90439429294,0.9247159638836822,147775666,,内置演示数据（首次在线更新后自动替换）
20250130,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37696.517804038645,-0.9521729435507331,162556934,,内置演示数据（首次在线更新后自动替换）
20250131,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36679.92274245293,-2.6967877162298537,175965945,,内置演示数据（首次在线更新后自动替换）
20250203,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36760.694208387846,0.22020620518219403,194304193,,内置演示数据（首次在线更新后自动替换）
20250204,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36514.74216582146,-0.6690625622360225,163118586,,内置演示数据（首次在线更新后自动替换）
20250205,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36287.18827318164,-0.623183621580703,157476985,,内置演示数据（首次在线更新后自动替换）
20250206,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37391.55532992124,3.0434076303338164,162543041,,内置演示数据（首次在线更新后自动替换）
20250207,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36558.25555492452,-2.2285774625959487,199741260,,内置演示数据（首次在线更新后自动替换）
20250210,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36781.68745807209,0.6111667522316289,93142299,,内置演示数据（首次在线更新后自动替换）
20250211,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36249.58704378227,-1.446644923228091,151956799,,内置演示数据（首次在线更新后自动替换）
20250212,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36759.69169486621,1.4072012750595997,164177999,,内置演示数据（首次在线更新后自动替换）
20250213,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36937.54003493249,0.4838134703156971,24139916,,内置演示数据（首次在线更新后自动替换）
20250214,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37161.32404605029,0.6058443819110915,138450257,,内置演示数据（首次在线更新后自动替换）
20250217,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36651.16444993922,-1.3728240562119964,68427832,,内置演示数据（首次在线更新后自动替换）
20250218,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36245.360296781924,-1.1072067129315188,27357828,,内置演示数据（首次在线更新后自动替换）
20250219,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,36765.87624017668,1.4360898584886428,34902414,,内置演示数据（首次在线更新后自动替换）
20250220,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37768.75240226218,2.7277363268431776,23722696,,内置演示数据（首次在线更新后自动替换）
20250221,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,38055.161363863765,0.7583225375070279,179651277,,内置演示数据（首次在线更新后自动替换）
20250224,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37559.46503068085,-1.3025732001063495,21327637,,内置演示数据（首次在线更新后自动替换）
20250225,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,37764.12164354116,0.5448869218268593,125467353,,内置演示数据（首次在线更新后自动替换）
20250226,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39178.24309710212,3.744616297206571,132425468,,内置演示数据（首次在线更新后自动替换）
20250227,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39252.21641640225,0.1888122423376437,104355847,,内置演示数据（首次在线更新后自动替换）
20250228,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,40136.47511474877,2.252761191790986,121615772,,内置演示数据（首次在线更新后自动替换）
20250303,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39707.12268198644,-1.0697312893940714,181545096,,内置演示数据（首次在线更新后自动替换）
20250304,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39695.955005448064,-0.02812512160051961,104251738,,内置演示数据（首次在线更新后自动替换）
20250305,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,40080.61382131687,0.969012625634047,132258480,,内置演示数据（首次在线更新后自动替换）
20250306,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,40334.319062108356,0.6329874136222768,114648561,,内置演示数据（首次在线更新后自动替换）
20250307,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39887.255665095225,-1.108394556815806,79833202,,内置演示数据（首次在线更新后自动替换）
20250310,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,39419.63743240134,-1.1723499771960855,178280137,,内置演示数据（首次在线更新后自动替换）
20250311,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,40022.36289132232,1.5289979770985118,83372429,,内置演示数据（首次在线更新后自动替换）
20250312,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,40758.38691454868,1.8390319062994376,160190291,,内置演示数据（首次在线更新后自动替换）
20250313,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,41708.03456796106,2.3299441545695743,121443627,,内置演示数据（首次在线更新后自动替换）
20250314,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42867.01902565372,2.7788038196912668,137306321,,内置演示数据（首次在线更新后自动替换）
20250317,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42968.703904377646,0.23721005340511248,152294781,,内置演示数据（首次在线更新后自动替换）
20250318,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42783.565528397776,-0.4308679554120953,147451653,,内置演示数据（首次在线更新后自动替换）
20250319,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43674.696631341765,2.082881807390491,113306308,,内置演示数据（首次在线更新后自动替换）
20250320,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44159.80336508386,1.1107271971157129,123481504,,内置演示数据（首次在线更新后自动替换）
20250321,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43529.032109513275,-1.4283832977148747,102243415,,内置演示数据（首次在线更新后自动替换）
20250324,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42874.3431525969,-1.5040282891410572,68487200,,内置演示数据（首次在线更新后自动替换）
20250325,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43207.0008283874,0.7758898477033593,145653239,,内置演示数据（首次在线更新后自动替换）
20250326,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43107.34578399799,-0.2306455955719433,175897315,,内置演示数据（首次在线更新后自动替换）
20250327,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43105.34352355362,-0.004644824235755518,141347645,,内置演示数据（首次在线更新后自动替换）
20250328,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43819.764923552175,1.6573847732084035,154661690,,内置演示数据（首次在线更新后自动替换）
20250331,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44337.043620294295,1.1804688994670798,166239021,,内置演示数据（首次在线更新后自动替换）
20250401,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,45246.19713783133,2.050550608026769,74104853,,内置演示数据（首次在线更新后自动替换）
20250402,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43969.472392759984,-2.8217282906276564,13447805,,内置演示数据（首次在线更新后自动替换）
20250403,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44152.36763258007,0.41595959620885914,68176753,,内置演示数据（首次在线更新后自动替换）
20250404,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44630.4731616847,1.0828536604950534,151235474,,内置演示数据（首次在线更新后自动替换）
20250407,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43635.37142245931,-2.2296464024039953,163328461,,内置演示数据（首次在线更新后自动替换）
20250408,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43223.94646487563,-0.9428703003360184,103238329,,内置演示数据（首次在线更新后自动替换）
20250409,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42697.37233654233,-1.2182462995626864,155939367,,内置演示数据（首次在线更新后自动替换）
20250410,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,42726.222983004765,0.06757007488666922,15863930,,内置演示数据（首次在线更新后自动替换）
20250411,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,43797.67188466086,2.5077079761585352,129181148,,内置演示数据（首次在线更新后自动替换）
20250414,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,45162.60871745431,3.116459788976811,136122995,,内置演示数据（首次在线更新后自动替换）
20250415,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44629.951432953625,-1.1794209848086767,102060165,,内置演示数据（首次在线更新后自动替换）
20250416,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,44999.59767535767,0.82824701917803,143591498,,内置演示数据（首次在线更新后自动替换）
20250417,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,45394.2532647998,0.8770202620239198,98801989,,内置演示数据（首次在线更新后自动替换）
20250418,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,45674.94524820134,0.6183425504637352,105201806,,内置演示数据（首次在线更新后自动替换）
20250421,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,45965.20044198774,0.6354801132418153,121189305,,内置演示数据（首次在线更新后自动替换）
20250422,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,46191.26613850764,0.4918192335639171,158965996,,内置演示数据（首次在线更新后自动替换）
20250423,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47392.04025109327,2.59956960041976,50492381,,内置演示数据（首次在线更新后自动替换）
20250424,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48199.14513558731,1.7030389074152996,60749373,,内置演示数据（首次在线更新后自动替换）
20250425,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47455.33612859272,-1.5431995835241574,84349824,,内置演示数据（首次在线更新后自动替换）
20250428,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48041.95986350848,1.2361596877665137,41179536,,内置演示数据（首次在线更新后自动替换）
20250429,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48706.39781786043,1.3830367375512687,67510512,,内置演示数据（首次在线更新后自动替换）
20250430,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48954.187059590295,0.5087406435936526,70796056,,内置演示数据（首次在线更新后自动替换）
20250501,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,49809.526870486276,1.7472250327736027,63533179,,内置演示数据（首次在线更新后自动替换）
20250502,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,49967.729090656045,0.3176143804399567,82600052,,内置演示数据（首次在线更新后自动替换）
20250505,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,50135.75341987893,0.336265690438009,101451723,,内置演示数据（首次在线更新后自动替换）
20250506,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,50244.59620037767,0.21709613015525875,139490786,,内置演示数据（首次在线更新后自动替换）
20250507,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48763.36635815137,-2.948038106066364,61285030,,内置演示数据（首次在线更新后自动替换）
20250508,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48721.64395056249,-0.08556096657159618,169258467,,内置演示数据（首次在线更新后自动替换）
20250509,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48252.59491898341,-0.9627118330716056,96406061,,内置演示数据（首次在线更新后自动替换）
20250512,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47418.046655513164,-1.7295406907575805,144462719,,内置演示数据（首次在线更新后自动替换）
20250513,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48466.03104068323,2.2100960690843108,23846547,,内置演示数据（首次在线更新后自动替换）
20250514,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48851.06962792068,0.7944504201597313,35623524,,内置演示数据（首次在线更新后自动替换）
20250515,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48846.30853113278,-0.009746146449129967,91259274,,内置演示数据（首次在线更新后自动替换）
20250516,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48451.18314415918,-0.8089155534072079,73877199,,内置演示数据（首次在线更新后自动替换）
20250519,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48683.944874934576,0.48040463755620877,99728288,,内置演示数据（首次在线更新后自动替换）
20250520,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,49430.658203833824,1.5337979097985954,32524328,,内置演示数据（首次在线更新后自动替换）
20250521,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48838.37395847187,-1.198212338018223,95248086,,内置演示数据（首次在线更新后自动替换）
20250522,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48851.93212320728,0.0277612943193839,137658115,,内置演示数据（首次在线更新后自动替换）
20250523,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,49509.51767493808,1.3460789024113184,145962566,,内置演示数据（首次在线更新后自动替换）
20250526,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48109.27136540819,-2.8282366205290232,50386203,,内置演示数据（首次在线更新后自动替换）
20250527,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48084.571363397874,-0.05134145936800394,69541606,,内置演示数据（首次在线更新后自动替换）
20250528,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47792.656281812546,-0.6070867916845635,105551999,,内置演示数据（首次在线更新后自动替换）
20250529,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47713.508055780636,-0.1656075058168116,104077554,,内置演示数据（首次在线更新后自动替换）
20250530,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47372.41594464206,-0.7148753571835753,158574138,,内置演示数据（首次在线更新后自动替换）
20250602,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,47486.92862316295,0.2417286014179787,78667690,,内置演示数据（首次在线更新后自动替换）
20250603,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48894.20560112808,2.9635038920556633,134516915,,内置演示数据（首次在线更新后自动替换）
20250604,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48674.24584649547,-0.44986875628374445,176867103,,内置演示数据（首次在线更新后自动替换）
20250605,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,48904.80838473273,0.473684870155755,60376424,,内置演示数据（首次在线更新后自动替换）
20250606,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,50407.850099894844,3.0734027282915077,164771475,,内置演示数据（首次在线更新后自动替换）
20250609,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,50011.18524066876,-0.7869108847927464,67240483,,内置演示数据（首次在线更新后自动替换）
20250610,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,51409.18307022305,2.7953703213125403,67544119,,内置演示数据（首次在线更新后自动替换）
20250611,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,51431.28580566622,0.04299374960496927,124735427,,内置演示数据（首次在线更新后自动替换）
20250612,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,52842.992112223445,2.7448396135600683,110344082,,内置演示数据（首次在线更新后自动替换）
20250613,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53459.701165212515,1.1670592983821892,47014075,,内置演示数据（首次在线更新后自动替换）
20250616,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53725.338668908094,0.4968929827621871,20182303,,内置演示数据（首次在线更新后自动替换）
20250617,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53691.26288927732,-0.06342590009673632,181880091,,内置演示数据（首次在线更新后自动替换）
20250618,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53209.64433612047,-0.8970147603904355,174924326,,内置演示数据（首次在线更新后自动替换）
20250619,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53288.81917978937,0.14879791935602515,177447517,,内置演示数据（首次在线更新后自动替换）
20250620,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54029.865557852136,1.39062262866545,103010036,,内置演示数据（首次在线更新后自动替换）
20250623,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54038.150513130866,0.015334029047053832,177023101,,内置演示数据（首次在线更新后自动替换）
20250624,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53800.94037073772,-0.43896791459490103,95198841,,内置演示数据（首次在线更新后自动替换）
20250625,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53617.6984218629,-0.34059246476384475,16024789,,内置演示数据（首次在线更新后自动替换）
20250626,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54440.93525635472,1.5353826417811023,40489427,,内置演示数据（首次在线更新后自动替换）
20250627,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55470.08015284398,1.8903879803738866,55247865,,内置演示数据（首次在线更新后自动替换）
20250630,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54936.96962992679,-0.9610776141809052,76021769,,内置演示数据（首次在线更新后自动替换）
20250701,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54407.80965943901,-0.9632128856985944,187871694,,内置演示数据（首次在线更新后自动替换）
20250702,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54737.44828084907,0.6058663700549749,67232147,,内置演示数据（首次在线更新后自动替换）
20250703,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,56025.73104999012,2.353567456288941,122910814,,内置演示数据（首次在线更新后自动替换）
20250704,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,57017.082896116815,1.7694581178104407,54876400,,内置演示数据（首次在线更新后自动替换）
20250707,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55976.006282694885,-1.825902975988325,129011452,,内置演示数据（首次在线更新后自动替换）
20250708,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55774.233646401815,-0.360462722678101,113913908,,内置演示数据（首次在线更新后自动替换）
20250709,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55020.3406472621,-1.351686880933689,30935397,,内置演示数据（首次在线更新后自动替换）
20250710,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54819.186921769666,-0.36559883695020945,92992796,,内置演示数据（首次在线更新后自动替换）
20250711,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,56174.134397828515,2.4716664951496714,21973744,,内置演示数据（首次在线更新后自动替换）
20250714,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55007.38226319232,-2.0770273492301428,177950339,,内置演示数据（首次在线更新后自动替换）
20250715,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53706.52055740409,-2.3648856794603157,141122087,,内置演示数据（首次在线更新后自动替换）
20250716,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53061.73820945456,-1.2005662278202434,188327451,,内置演示数据（首次在线更新后自动替换）
20250717,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53309.56476271825,0.4670532131560101,44675212,,内置演示数据（首次在线更新后自动替换）
20250718,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53827.101669891774,0.9708143547543235,141738135,,内置演示数据（首次在线更新后自动替换）
20250721,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54200.42855661597,0.6935667631033038,20920980,,内置演示数据（首次在线更新后自动替换）
20250722,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55184.0574033623,1.8147990208580378,192159384,,内置演示数据（首次在线更新后自动替换）
20250723,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53762.586793609014,-2.5758718670560676,157282172,,内置演示数据（首次在线更新后自动替换）
20250724,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54748.65819669221,1.83412194593362,136415792,,内置演示数据（首次在线更新后自动替换）
20250725,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54512.03106389065,-0.4322062687845962,198977419,,内置演示数据（首次在线更新后自动替换）
20250728,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55132.746249060576,1.1386755786854108,169534681,,内置演示数据（首次在线更新后自动替换）
20250729,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54067.99731804692,-1.9312459535458015,172856413,,内置演示数据（首次在线更新后自动替换）
20250730,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54090.945966107385,0.042444050452750126,20925261,,内置演示数据（首次在线更新后自动替换）
20250731,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54301.9900821805,0.39016532675422155,192260783,,内置演示数据（首次在线更新后自动替换）
20250801,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55270.93273054631,1.7843593704381933,51001446,,内置演示数据（首次在线更新后自动替换）
20250804,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53991.051628832116,-2.3156495439543123,85853700,,内置演示数据（首次在线更新后自动替换）
20250805,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54034.87170639025,0.08116174113328434,9625113,,内置演示数据（首次在线更新后自动替换）
20250806,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53180.994225432434,-1.5802341228781658,124989728,,内置演示数据（首次在线更新后自动替换）
20250807,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,53604.52690962646,0.7963985825437669,168507425,,内置演示数据（首次在线更新后自动替换）
20250808,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54252.10371505624,1.208063652014979,116699988,,内置演示数据（首次在线更新后自动替换）
20250811,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,55329.118409458286,1.9852035601398255,132603936,,内置演示数据（首次在线更新后自动替换）
20250812,^DJI,道琼斯工业指数,US_INDEX,点,美国主要指数,54906.06860443834,-0.7646060829836543,103229989,,内置演示数据（首次在线更新后自动替换）
