trade_date,index_code,index_name,pe_ttm,pb,source
20240408,399001.SZ,深证成指,16.6040031046305,1.52,内置演示数据（首次在线更新后自动替换）
20240409,399001.SZ,深证成指,16.144235330545786,1.52,内置演示数据（首次在线更新后自动替换）
20240410,399001.SZ,深证成指,16.673178635455127,1.52,内置演示数据（首次在线更新后自动替换）
20240411,399001.SZ,深证成指,16.440769175054264,1.52,内置演示数据（首次在线更新后自动替换）
20240412,399001.SZ,深证成指,16.670182106207612,1.52,内置演示数据（首次在线更新后自动替换）
20240415,399001.SZ,深证成指,16.42382625023652,1.52,内置演示数据（首次在线更新后自动替换）
20240416,399001.SZ,深证成指,16.14022739850304,1.52,内置演示数据（首次在线更新后自动替换）
20240417,399001.SZ,深证成指,16.498619250035144,1.52,内置演示数据（首次在线更新后自动替换）
20240418,399001.SZ,深证成指,16.83347889873304,1.52,内置演示数据（首次在线更新后自动替换）
20240419,399001.SZ,深证成指,16.773621803057626,1.52,内置演示数据（首次在线更新后自动替换）
20240422,399001.SZ,深证成指,16.678582545796665,1.52,内置演示数据（首次在线更新后自动替换）
20240423,399001.SZ,深证成指,16.952381525518895,1.52,内置演示数据（首次在线更新后自动替换）
20240424,399001.SZ,深证成指,16.635239493613252,1.52,内置演示数据（首次在线更新后自动替换）
20240425,399001.SZ,深证成指,16.72631127315275,1.52,内置演示数据（首次在线更新后自动替换）
20240426,399001.SZ,深证成指,16.578341901905343,1.52,内置演示数据（首次在线更新后自动替换）
20240429,399001.SZ,深证成指,17.02183184421407,1.52,内置演示数据（首次在线更新后自动替换）
20240430,399001.SZ,深证成指,16.834608434650672,1.52,内置演示数据（首次在线更新后自动替换）
20240501,399001.SZ,深证成指,16.592092867815566,1.52,内置演示数据（首次在线更新后自动替换）
20240502,399001.SZ,深证成指,16.324226939099706,1.52,内置演示数据（首次在线更新后自动替换）
20240503,399001.SZ,深证成指,17.11390310259237,1.52,内置演示数据（首次在线更新后自动替换）
20240506,399001.SZ,深证成指,16.5703955631586,1.52,内置演示数据（首次在线更新后自动替换）
20240507,399001.SZ,深证成指,16.826154493945054,1.52,内置演示数据（首次在线更新后自动替换）
20240508,399001.SZ,深证成指,17.520953247873923,1.52,内置演示数据（首次在线更新后自动替换）
20240509,399001.SZ,深证成指,17.065980743041038,1.52,内置演示数据（首次在线更新后自动替换）
20240510,399001.SZ,深证成指,17.318942059742323,1.52,内置演示数据（首次在线更新后自动替换）
20240513,399001.SZ,深证成指,16.68394223357972,1.52,内置演示数据（首次在线更新后自动替换）
20240514,399001.SZ,深证成指,17.176166753815796,1.52,内置演示数据（首次在线更新后自动替换）
20240515,399001.SZ,深证成指,16.87207886982002,1.52,内置演示数据（首次在线更新后自动替换）
20240516,399001.SZ,深证成指,16.982796326907838,1.52,内置演示数据（首次在线更新后自动替换）
20240517,399001.SZ,深证成指,17.487864192259615,1.52,内置演示数据（首次在线更新后自动替换）
20240520,399001.SZ,深证成指,16.806344360776702,1.52,内置演示数据（首次在线更新后自动替换）
20240521,399001.SZ,深证成指,16.903745574814135,1.52,内置演示数据（首次在线更新后自动替换）
20240522,399001.SZ,深证成指,16.634739420116205,1.52,内置演示数据（首次在线更新后自动替换）
20240523,399001.SZ,深证成指,17.179681196854396,1.52,内置演示数据（首次在线更新后自动替换）
20240524,399001.SZ,深证成指,16.752090450778187,1.52,内置演示数据（首次在线更新后自动替换）
20240527,399001.SZ,深证成指,17.23392949558005,1.52,内置演示数据（首次在线更新后自动替换）
20240528,399001.SZ,深证成指,16.438679140868906,1.52,内置演示数据（首次在线更新后自动替换）
20240529,399001.SZ,深证成指,17.104479148135457,1.52,内置演示数据（首次在线更新后自动替换）
20240530,399001.SZ,深证成指,16.752711244448886,1.52,内置演示数据（首次在线更新后自动替换）
20240531,399001.SZ,深证成指,17.17060200745238,1.52,内置演示数据（首次在线更新后自动替换）
20240603,399001.SZ,深证成指,16.952701533603452,1.52,内置演示数据（首次在线更新后自动替换）
20240604,399001.SZ,深证成指,16.801184439585825,1.52,内置演示数据（首次在线更新后自动替换）
20240605,399001.SZ,深证成指,16.850528532481025,1.52,内置演示数据（首次在线更新后自动替换）
20240606,399001.SZ,深证成指,16.715782969959328,1.52,内置演示数据（首次在线更新后自动替换）
20240607,399001.SZ,深证成指,17.226330879975436,1.52,内置演示数据（首次在线更新后自动替换）
20240610,399001.SZ,深证成指,16.664189853072966,1.52,内置演示数据（首次在线更新后自动替换）
20240611,399001.SZ,深证成指,16.902134790287686,1.52,内置演示数据（首次在线更新后自动替换）
20240612,399001.SZ,深证成指,17.08899785598592,1.52,内置演示数据（首次在线更新后自动替换）
20240613,399001.SZ,深证成指,17.472331721107025,1.52,内置演示数据（首次在线更新后自动替换）
20240614,399001.SZ,深证成指,16.988040499371827,1.52,内置演示数据（首次在线更新后自动替换）
20240617,399001.SZ,深证成指,16.92031255669513,1.52,内置演示数据（首次在线更新后自动替换）
20240618,399001.SZ,深证成指,17.077080432742918,1.52,内置演示数据（首次在线更新后自动替换）
20240619,399001.SZ,深证成指,16.374563235932705,1.52,内置演示数据（首次在线更新后自动替换）
20240620,399001.SZ,深证成指,16.638309352776105,1.52,内置演示数据（首次在线更新后自动替换）
20240621,399001.SZ,深证成指,16.886281507379195,1.52,内置演示数据（首次在线更新后自动替换）
20240624,399001.SZ,深证成指,16.785676783158916,1.52,内置演示数据（首次在线更新后自动替换）
20240625,399001.SZ,深证成指,16.519681184583472,1.52,内置演示数据（首次在线更新后自动替换）
20240626,399001.SZ,深证成指,17.257315924507882,1.52,内置演示数据（首次在线更新后自动替换）
20240627,399001.SZ,深证成指,17.077648012655935,1.52,内置演示数据（首次在线更新后自动替换）
20240628,399001.SZ,深证成指,17.04122678026776,1.52,内置演示数据（首次在线更新后自动替换）
20240701,399001.SZ,深证成指,16.790063710347273,1.52,内置演示数据（首次在线更新后自动替换）
20240702,399001.SZ,深证成指,17.020880570478763,1.52,内置演示数据（首次在线更新后自动替换）
20240703,399001.SZ,深证成指,17.149887107317152,1.52,内置演示数据（首次在线更新后自动替换）
20240704,399001.SZ,深证成指,16.914261240736852,1.52,内置演示数据（首次在线更新后自动替换）
20240705,399001.SZ,深证成指,17.124967999837793,1.52,内置演示数据（首次在线更新后自动替换）
20240708,399001.SZ,深证成指,16.750333271801626,1.52,内置演示数据（首次在线更新后自动替换）
20240709,399001.SZ,深证成指,17.015641297667663,1.52,内置演示数据（首次在线更新后自动替换）
20240710,399001.SZ,深证成指,17.326079105782767,1.52,内置演示数据（首次在线更新后自动替换）
20240711,399001.SZ,深证成指,17.34955955789374,1.52,内置演示数据（首次在线更新后自动替换）
20240712,399001.SZ,深证成指,17.374544950492712,1.52,内置演示数据（首次在线更新后自动替换）
20240715,399001.SZ,深证成指,17.057944707922,1.52,内置演示数据（首次在线更新后自动替换）
20240716,399001.SZ,深证成指,16.977456080205197,1.52,内置演示数据（首次在线更新后自动替换）
20240717,399001.SZ,深证成指,16.828725437751228,1.52,内置演示数据（首次在线更新后自动替换）
20240718,399001.SZ,深证成指,16.416200133159364,1.52,内置演示数据（首次在线更新后自动替换）
20240719,399001.SZ,深证成指,16.549753095575657,1.52,内置演示数据（首次在线更新后自动替换）
20240722,399001.SZ,深证成指,16.897278770166814,1.52,内置演示数据（首次在线更新后自动替换）
20240723,399001.SZ,深证成指,16.909376660856374,1.52,内置演示数据（首次在线更新后自动替换）
20240724,399001.SZ,深证成指,17.359394625901757,1.52,内置演示数据（首次在线更新后自动替换）
20240725,399001.SZ,深证成指,17.323729524219814,1.52,内置演示数据（首次在线更新后自动替换）
20240726,399001.SZ,深证成指,16.716604563504625,1.52,内置演示数据（首次在线更新后自动替换）
20240729,399001.SZ,深证成指,17.16100834643127,1.52,内置演示数据（首次在线更新后自动替换）
20240730,399001.SZ,深证成指,16.765050903847214,1.52,内置演示数据（首次在线更新后自动替换）
20240731,399001.SZ,深证成指,17.105319249510764,1.52,内置演示数据（首次在线更新后自动替换）
20240801,399001.SZ,深证成指,17.134405493806852,1.52,内置演示数据（首次在线更新后自动替换）
20240802,399001.SZ,深证成指,17.256998132857436,1.52,内置演示数据（首次在线更新后自动替换）
20240805,399001.SZ,深证成指,16.728052967592646,1.52,内置演示数据（首次在线更新后自动替换）
20240806,399001.SZ,深证成指,17.17131966787903,1.52,内置演示数据（首次在线更新后自动替换）
20240807,399001.SZ,深证成指,16.29607521917136,1.52,内置演示数据（首次在线更新后自动替换）
20240808,399001.SZ,深证成指,17.23738470662137,1.52,内置演示数据（首次在线更新后自动替换）
20240809,399001.SZ,深证成指,16.8313267299766,1.52,内置演示数据（首次在线更新后自动替换）
20240812,399001.SZ,深证成指,16.82773777836954,1.52,内置演示数据（首次在线更新后自动替换）
20240813,399001.SZ,深证成指,16.207363901944227,1.52,内置演示数据（首次在线更新后自动替换）
20240814,399001.SZ,深证成指,16.6914496116173,1.52,内置演示数据（首次在线更新后自动替换）
20240815,399001.SZ,深证成指,17.203865217778922,1.52,内置演示数据（首次在线更新后自动替换）
20240816,399001.SZ,深证成指,16.65810203830037,1.52,内置演示数据（首次在线更新后自动替换）
20240819,399001.SZ,深证成指,16.988763565559314,1.52,内置演示数据（首次在线更新后自动替换）
20240820,399001.SZ,深证成指,16.77342610990699,1.52,内置演示数据（首次在线更新后自动替换）
20240821,399001.SZ,深证成指,17.069919673327544,1.52,内置演示数据（首次在线更新后自动替换）
20240822,399001.SZ,深证成指,16.796354972093358,1.52,内置演示数据（首次在线更新后自动替换）
20240823,399001.SZ,深证成指,16.446875273968317,1.52,内置演示数据（首次在线更新后自动替换）
20240826,399001.SZ,深证成指,16.730598238603374,1.52,内置演示数据（首次在线更新后自动替换）
20240827,399001.SZ,深证成指,17.181004650747266,1.52,内置演示数据（首次在线更新后自动替换）
20240828,399001.SZ,深证成指,16.836643926561603,1.52,内置演示数据（首次在线更新后自动替换）
20240829,399001.SZ,深证成指,16.638863689408897,1.52,内置演示数据（首次在线更新后自动替换）
20240830,399001.SZ,深证成指,17.336706378316446,1.52,内置演示数据（首次在线更新后自动替换）
20240902,399001.SZ,深证成指,16.99367422532142,1.52,内置演示数据（首次在线更新后自动替换）
20240903,399001.SZ,深证成指,16.87659880113613,1.52,内置演示数据（首次在线更新后自动替换）
20240904,399001.SZ,深证成指,16.71219554721249,1.52,内置演示数据（首次在线更新后自动替换）
20240905,399001.SZ,深证成指,16.82123648735067,1.52,内置演示数据（首次在线更新后自动替换）
20240906,399001.SZ,深证成指,16.815885154810776,1.52,内置演示数据（首次在线更新后自动替换）
20240909,399001.SZ,深证成指,15.916884149360236,1.52,内置演示数据（首次在线更新后自动替换）
20240910,399001.SZ,深证成指,16.674627257624678,1.52,内置演示数据（首次在线更新后自动替换）
20240911,399001.SZ,深证成指,16.492079132017057,1.52,内置演示数据（首次在线更新后自动替换）
20240912,399001.SZ,深证成指,16.37432183191343,1.52,内置演示数据（首次在线更新后自动替换）
20240913,399001.SZ,深证成指,16.449319192179832,1.52,内置演示数据（首次在线更新后自动替换）
20240916,399001.SZ,深证成指,16.02465581830678,1.52,内置演示数据（首次在线更新后自动替换）
20240917,399001.SZ,深证成指,15.933254412658084,1.52,内置演示数据（首次在线更新后自动替换）
20240918,399001.SZ,深证成指,16.83158477711931,1.52,内置演示数据（首次在线更新后自动替换）
20240919,399001.SZ,深证成指,16.5790502546579,1.52,内置演示数据（首次在线更新后自动替换）
20240920,399001.SZ,深证成指,15.699043067418003,1.52,内置演示数据（首次在线更新后自动替换）
20240923,399001.SZ,深证成指,16.232352807469862,1.52,内置演示数据（首次在线更新后自动替换）
20240924,399001.SZ,深证成指,16.651535583925504,1.52,内置演示数据（首次在线更新后自动替换）
20240925,399001.SZ,深证成指,16.285250872056626,1.52,内置演示数据（首次在线更新后自动替换）
20240926,399001.SZ,深证成指,16.724427847241813,1.52,内置演示数据（首次在线更新后自动替换）
20240927,399001.SZ,深证成指,16.64731199831931,1.52,内置演示数据（首次在线更新后自动替换）
20240930,399001.SZ,深证成指,15.906625010503708,1.52,内置演示数据（首次在线更新后自动替换）
20241001,399001.SZ,深证成指,16.25168780507964,1.52,内置演示数据（首次在线更新后自动替换）
20241002,399001.SZ,深证成指,16.1411025768264,1.52,内置演示数据（首次在线更新后自动替换）
20241003,399001.SZ,深证成指,15.839402986623737,1.52,内置演示数据（首次在线更新后自动替换）
20241004,399001.SZ,深证成指,15.800340973427115,1.52,内置演示数据（首次在线更新后自动替换）
20241007,399001.SZ,深证成指,15.975072383095341,1.52,内置演示数据（首次在线更新后自动替换）
20241008,399001.SZ,深证成指,16.004666665354122,1.52,内置演示数据（首次在线更新后自动替换）
20241009,399001.SZ,深证成指,16.26179164251112,1.52,内置演示数据（首次在线更新后自动替换）
20241010,399001.SZ,深证成指,16.469781296278544,1.52,内置演示数据（首次在线更新后自动替换）
20241011,399001.SZ,深证成指,16.290124582565973,1.52,内置演示数据（首次在线更新后自动替换）
20241014,399001.SZ,深证成指,16.34047910686708,1.52,内置演示数据（首次在线更新后自动替换）
20241015,399001.SZ,深证成指,16.014544153409823,1.52,内置演示数据（首次在线更新后自动替换）
20241016,399001.SZ,深证成指,16.254420605895355,1.52,内置演示数据（首次在线更新后自动替换）
20241017,399001.SZ,深证成指,16.007831364093587,1.52,内置演示数据（首次在线更新后自动替换）
20241018,399001.SZ,深证成指,15.898561028667094,1.52,内置演示数据（首次在线更新后自动替换）
20241021,399001.SZ,深证成指,16.578630821302756,1.52,内置演示数据（首次在线更新后自动替换）
20241022,399001.SZ,深证成指,15.288697810255929,1.52,内置演示数据（首次在线更新后自动替换）
20241023,399001.SZ,深证成指,15.404035020530522,1.52,内置演示数据（首次在线更新后自动替换）
20241024,399001.SZ,深证成指,16.058871008819846,1.52,内置演示数据（首次在线更新后自动替换）
20241025,399001.SZ,深证成指,15.842453643253597,1.52,内置演示数据（首次在线更新后自动替换）
20241028,399001.SZ,深证成指,15.468596255443178,1.52,内置演示数据（首次在线更新后自动替换）
20241029,399001.SZ,深证成指,15.560910912848135,1.52,内置演示数据（首次在线更新后自动替换）
20241030,399001.SZ,深证成指,15.577438021409126,1.52,内置演示数据（首次在线更新后自动替换）
20241031,399001.SZ,深证成指,16.09979272940376,1.52,内置演示数据（首次在线更新后自动替换）
20241101,399001.SZ,深证成指,16.173016892734736,1.52,内置演示数据（首次在线更新后自动替换）
20241104,399001.SZ,深证成指,16.278238077631478,1.52,内置演示数据（首次在线更新后自动替换）
20241105,399001.SZ,深证成指,15.286618617441862,1.52,内置演示数据（首次在线更新后自动替换）
20241106,399001.SZ,深证成指,15.330018332886532,1.52,内置演示数据（首次在线更新后自动替换）
20241107,399001.SZ,深证成指,15.286185211050904,1.52,内置演示数据（首次在线更新后自动替换）
20241108,399001.SZ,深证成指,16.08013600592139,1.52,内置演示数据（首次在线更新后自动替换）
20241111,399001.SZ,深证成指,15.795143636637668,1.52,内置演示数据（首次在线更新后自动替换）
20241112,399001.SZ,深证成指,15.670428778940291,1.52,内置演示数据（首次在线更新后自动替换）
20241113,399001.SZ,深证成指,15.691549341997769,1.52,内置演示数据（首次在线更新后自动替换）
20241114,399001.SZ,深证成指,15.58182168107321,1.52,内置演示数据（首次在线更新后自动替换）
20241115,399001.SZ,深证成指,15.238613410463136,1.52,内置演示数据（首次在线更新后自动替换）
20241118,399001.SZ,深证成指,15.704918886381705,1.52,内置演示数据（首次在线更新后自动替换）
20241119,399001.SZ,深证成指,15.471050435030735,1.52,内置演示数据（首次在线更新后自动替换）
20241120,399001.SZ,深证成指,15.142638144162694,1.52,内置演示数据（首次在线更新后自动替换）
20241121,399001.SZ,深证成指,15.650784292035382,1.52,内置演示数据（首次在线更新后自动替换）
20241122,399001.SZ,深证成指,15.326451663325795,1.52,内置演示数据（首次在线更新后自动替换）
20241125,399001.SZ,深证成指,15.498051330095787,1.52,内置演示数据（首次在线更新后自动替换）
20241126,399001.SZ,深证成指,15.367863709132328,1.52,内置演示数据（首次在线更新后自动替换）
20241127,399001.SZ,深证成指,15.648258926389497,1.52,内置演示数据（首次在线更新后自动替换）
20241128,399001.SZ,深证成指,15.422322517888585,1.52,内置演示数据（首次在线更新后自动替换）
20241129,399001.SZ,深证成指,15.066536237031542,1.52,内置演示数据（首次在线更新后自动替换）
20241202,399001.SZ,深证成指,15.403568101360825,1.52,内置演示数据（首次在线更新后自动替换）
20241203,399001.SZ,深证成指,15.388646633461653,1.52,内置演示数据（首次在线更新后自动替换）
20241204,399001.SZ,深证成指,15.410868690723563,1.52,内置演示数据（首次在线更新后自动替换）
20241205,399001.SZ,深证成指,15.543419628347694,1.52,内置演示数据（首次在线更新后自动替换）
20241206,399001.SZ,深证成指,15.023014717553288,1.52,内置演示数据（首次在线更新后自动替换）
20241209,399001.SZ,深证成指,15.383309984619034,1.52,内置演示数据（首次在线更新后自动替换）
20241210,399001.SZ,深证成指,14.640575262142539,1.52,内置演示数据（首次在线更新后自动替换）
20241211,399001.SZ,深证成指,15.097091447566951,1.52,内置演示数据（首次在线更新后自动替换）
20241212,399001.SZ,深证成指,15.025734590813679,1.52,内置演示数据（首次在线更新后自动替换）
20241213,399001.SZ,深证成指,15.517514890920664,1.52,内置演示数据（首次在线更新后自动替换）
20241216,399001.SZ,深证成指,15.011276470996426,1.52,内置演示数据（首次在线更新后自动替换）
20241217,399001.SZ,深证成指,15.215580417910179,1.52,内置演示数据（首次在线更新后自动替换）
20241218,399001.SZ,深证成指,14.479651697467443,1.52,内置演示数据（首次在线更新后自动替换）
20241219,399001.SZ,深证成指,14.877658115859127,1.52,内置演示数据（首次在线更新后自动替换）
20241220,399001.SZ,深证成指,14.704280393202714,1.52,内置演示数据（首次在线更新后自动替换）
20241223,399001.SZ,深证成指,15.675851071573241,1.52,内置演示数据（首次在线更新后自动替换）
20241224,399001.SZ,深证成指,14.708178526318033,1.52,内置演示数据（首次在线更新后自动替换）
20241225,399001.SZ,深证成指,14.905235434943275,1.52,内置演示数据（首次在线更新后自动替换）
20241226,399001.SZ,深证成指,14.896276855200089,1.52,内置演示数据（首次在线更新后自动替换）
20241227,399001.SZ,深证成指,14.356535168303065,1.52,内置演示数据（首次在线更新后自动替换）
20241230,399001.SZ,深证成指,14.650668607733726,1.52,内置演示数据（首次在线更新后自动替换）
20241231,399001.SZ,深证成指,14.905039684734561,1.52,内置演示数据（首次在线更新后自动替换）
20250101,399001.SZ,深证成指,14.784490724094587,1.52,内置演示数据（首次在线更新后自动替换）
20250102,399001.SZ,深证成指,14.04385275156748,1.52,内置演示数据（首次在线更新后自动替换）
20250103,399001.SZ,深证成指,14.539122177168169,1.52,内置演示数据（首次在线更新后自动替换）
20250106,399001.SZ,深证成指,14.990755110147571,1.52,内置演示数据（首次在线更新后自动替换）
20250107,399001.SZ,深证成指,14.83631378598889,1.52,内置演示数据（首次在线更新后自动替换）
20250108,399001.SZ,深证成指,15.000648357652699,1.52,内置演示数据（首次在线更新后自动替换）
20250109,399001.SZ,深证成指,14.314992588453652,1.52,内置演示数据（首次在线更新后自动替换）
20250110,399001.SZ,深证成指,14.970474917236919,1.52,内置演示数据（首次在线更新后自动替换）
20250113,399001.SZ,深证成指,14.548448165163272,1.52,内置演示数据（首次在线更新后自动替换）
20250114,399001.SZ,深证成指,15.015079125477637,1.52,内置演示数据（首次在线更新后自动替换）
20250115,399001.SZ,深证成指,14.51411837934226,1.52,内置演示数据（首次在线更新后自动替换）
20250116,399001.SZ,深证成指,13.874675148132043,1.52,内置演示数据（首次在线更新后自动替换）
20250117,399001.SZ,深证成指,14.719564769722279,1.52,内置演示数据（首次在线更新后自动替换）
20250120,399001.SZ,深证成指,14.307688523045416,1.52,内置演示数据（首次在线更新后自动替换）
20250121,399001.SZ,深证成指,14.303915353961749,1.52,内置演示数据（首次在线更新后自动替换）
20250122,399001.SZ,深证成指,13.95698804526221,1.52,内置演示数据（首次在线更新后自动替换）
20250123,399001.SZ,深证成指,14.855804416983416,1.52,内置演示数据（首次在线更新后自动替换）
20250124,399001.SZ,深证成指,14.1891403777171,1.52,内置演示数据（首次在线更新后自动替换）
20250127,399001.SZ,深证成指,14.794409893774887,1.52,内置演示数据（首次在线更新后自动替换）
20250128,399001.SZ,深证成指,14.169060596142904,1.52,内置演示数据（首次在线更新后自动替换）
20250129,399001.SZ,深证成指,13.996753985626926,1.52,内置演示数据（首次在线更新后自动替换）
20250130,399001.SZ,深证成指,14.647693567790148,1.52,内置演示数据（首次在线更新后自动替换）
20250131,399001.SZ,深证成指,14.206708559478555,1.52,内置演示数据（首次在线更新后自动替换）
20250203,399001.SZ,深证成指,14.186632063221534,1.52,内置演示数据（首次在线更新后自动替换）
20250204,399001.SZ,深证成指,13.798334671778886,1.52,内置演示数据（首次在线更新后自动替换）
20250205,399001.SZ,深证成指,14.022781918219724,1.52,内置演示数据（首次在线更新后自动替换）
20250206,399001.SZ,深证成指,14.266055380004376,1.52,内置演示数据（首次在线更新后自动替换）
20250207,399001.SZ,深证成指,13.72520511528264,1.52,内置演示数据（首次在线更新后自动替换）
20250210,399001.SZ,深证成指,13.93088357149189,1.52,内置演示数据（首次在线更新后自动替换）
20250211,399001.SZ,深证成指,13.944268492714546,1.52,内置演示数据（首次在线更新后自动替换）
20250212,399001.SZ,深证成指,14.068272457274329,1.52,内置演示数据（首次在线更新后自动替换）
20250213,399001.SZ,深证成指,14.47029459638008,1.52,内置演示数据（首次在线更新后自动替换）
20250214,399001.SZ,深证成指,13.914679368469153,1.52,内置演示数据（首次在线更新后自动替换）
20250217,399001.SZ,深证成指,13.775909234336293,1.52,内置演示数据（首次在线更新后自动替换）
20250218,399001.SZ,深证成指,14.785523642258099,1.52,内置演示数据（首次在线更新后自动替换）
20250219,399001.SZ,深证成指,13.810372112125984,1.52,内置演示数据（首次在线更新后自动替换）
20250220,399001.SZ,深证成指,13.862011107002706,1.52,内置演示数据（首次在线更新后自动替换）
20250221,399001.SZ,深证成指,13.790904353230971,1.52,内置演示数据（首次在线更新后自动替换）
20250224,399001.SZ,深证成指,13.794449387194971,1.52,内置演示数据（首次在线更新后自动替换）
20250225,399001.SZ,深证成指,13.880203821420102,1.52,内置演示数据（首次在线更新后自动替换）
20250226,399001.SZ,深证成指,14.11269216136718,1.52,内置演示数据（首次在线更新后自动替换）
20250227,399001.SZ,深证成指,13.937407192462548,1.52,内置演示数据（首次在线更新后自动替换）
20250228,399001.SZ,深证成指,14.119282166524073,1.52,内置演示数据（首次在线更新后自动替换）
20250303,399001.SZ,深证成指,14.089492820496792,1.52,内置演示数据（首次在线更新后自动替换）
20250304,399001.SZ,深证成指,13.819171773501017,1.52,内置演示数据（首次在线更新后自动替换）
20250305,399001.SZ,深证成指,13.85001593429774,1.52,内置演示数据（首次在线更新后自动替换）
20250306,399001.SZ,深证成指,14.050456869686096,1.52,内置演示数据（首次在线更新后自动替换）
20250307,399001.SZ,深证成指,13.365386747468921,1.52,内置演示数据（首次在线更新后自动替换）
20250310,399001.SZ,深证成指,14.429330263313258,1.52,内置演示数据（首次在线更新后自动替换）
20250311,399001.SZ,深证成指,13.507414808366246,1.52,内置演示数据（首次在线更新后自动替换）
20250312,399001.SZ,深证成指,13.537433502220994,1.52,内置演示数据（首次在线更新后自动替换）
20250313,399001.SZ,深证成指,13.260897389229923,1.52,内置演示数据（首次在线更新后自动替换）
20250314,399001.SZ,深证成指,13.25178206631233,1.52,内置演示数据（首次在线更新后自动替换）
20250317,399001.SZ,深证成指,13.880814899329968,1.52,内置演示数据（首次在线更新后自动替换）
20250318,399001.SZ,深证成指,14.252060559567601,1.52,内置演示数据（首次在线更新后自动替换）
20250319,399001.SZ,深证成指,13.383451718584471,1.52,内置演示数据（首次在线更新后自动替换）
20250320,399001.SZ,深证成指,13.640665879163413,1.52,内置演示数据（首次在线更新后自动替换）
20250321,399001.SZ,深证成指,13.585596741778081,1.52,内置演示数据（首次在线更新后自动替换）
20250324,399001.SZ,深证成指,13.802927291935035,1.52,内置演示数据（首次在线更新后自动替换）
20250325,399001.SZ,深证成指,14.152009348739362,1.52,内置演示数据（首次在线更新后自动替换）
20250326,399001.SZ,深证成指,13.926464618653117,1.52,内置演示数据（首次在线更新后自动替换）
20250327,399001.SZ,深证成指,13.382591425258793,1.52,内置演示数据（首次在线更新后自动替换）
20250328,399001.SZ,深证成指,13.59707764635135,1.52,内置演示数据（首次在线更新后自动替换）
20250331,399001.SZ,深证成指,13.611366843970279,1.52,内置演示数据（首次在线更新后自动替换）
20250401,399001.SZ,深证成指,13.401670848239982,1.52,内置演示数据（首次在线更新后自动替换）
20250402,399001.SZ,深证成指,13.063914537926005,1.52,内置演示数据（首次在线更新后自动替换）
20250403,399001.SZ,深证成指,13.138310990868012,1.52,内置演示数据（首次在线更新后自动替换）
20250404,399001.SZ,深证成指,13.707891573149944,1.52,内置演示数据（首次在线更新后自动替换）
20250407,399001.SZ,深证成指,13.724595806319702,1.52,内置演示数据（首次在线更新后自动替换）
20250408,399001.SZ,深证成指,13.27294876143227,1.52,内置演示数据（首次在线更新后自动替换）
20250409,399001.SZ,深证成指,13.399811271061802,1.52,内置演示数据（首次在线更新后自动替换）
20250410,399001.SZ,深证成指,13.667211744248,1.52,内置演示数据（首次在线更新后自动替换）
20250411,399001.SZ,深证成指,12.78355424770874,1.52,内置演示数据（首次在线更新后自动替换）
20250414,399001.SZ,深证成指,13.14799792011296,1.52,内置演示数据（首次在线更新后自动替换）
20250415,399001.SZ,深证成指,13.87460225291463,1.52,内置演示数据（首次在线更新后自动替换）
20250416,399001.SZ,深证成指,13.346640770033819,1.52,内置演示数据（首次在线更新后自动替换）
20250417,399001.SZ,深证成指,12.905963610347229,1.52,内置演示数据（首次在线更新后自动替换）
20250418,399001.SZ,深证成指,13.26806736202663,1.52,内置演示数据（首次在线更新后自动替换）
20250421,399001.SZ,深证成指,13.52774369831826,1.52,内置演示数据（首次在线更新后自动替换）
20250422,399001.SZ,深证成指,12.446061402344258,1.52,内置演示数据（首次在线更新后自动替换）
20250423,399001.SZ,深证成指,13.251894972137961,1.52,内置演示数据（首次在线更新后自动替换）
20250424,399001.SZ,深证成指,13.076554205184866,1.52,内置演示数据（首次在线更新后自动替换）
20250425,399001.SZ,深证成指,12.685231556000765,1.52,内置演示数据（首次在线更新后自动替换）
20250428,399001.SZ,深证成指,13.192246303040182,1.52,内置演示数据（首次在线更新后自动替换）
20250429,399001.SZ,深证成指,13.116847487669562,1.52,内置演示数据（首次在线更新后自动替换）
20250430,399001.SZ,深证成指,13.140975753556233,1.52,内置演示数据（首次在线更新后自动替换）
20250501,399001.SZ,深证成指,13.034425254700391,1.52,内置演示数据（首次在线更新后自动替换）
20250502,399001.SZ,深证成指,12.82349357929686,1.52,内置演示数据（首次在线更新后自动替换）
20250505,399001.SZ,深证成指,12.684737599038677,1.52,内置演示数据（首次在线更新后自动替换）
20250506,399001.SZ,深证成指,12.905548633315687,1.52,内置演示数据（首次在线更新后自动替换）
20250507,399001.SZ,深证成指,13.362403293996323,1.52,内置演示数据（首次在线更新后自动替换）
20250508,399001.SZ,深证成指,13.166716940338992,1.52,内置演示数据（首次在线更新后自动替换）
20250509,399001.SZ,深证成指,13.068509417610487,1.52,内置演示数据（首次在线更新后自动替换）
20250512,399001.SZ,深证成指,12.770095084962806,1.52,内置演示数据（首次在线更新后自动替换）
20250513,399001.SZ,深证成指,12.962914842676659,1.52,内置演示数据（首次在线更新后自动替换）
20250514,399001.SZ,深证成指,13.289601146265886,1.52,内置演示数据（首次在线更新后自动替换）
20250515,399001.SZ,深证成指,13.213555363881893,1.52,内置演示数据（首次在线更新后自动替换）
20250516,399001.SZ,深证成指,12.912929720352611,1.52,内置演示数据（首次在线更新后自动替换）
20250519,399001.SZ,深证成指,12.266941614071564,1.52,内置演示数据（首次在线更新后自动替换）
